run_time,dataset,od,is_valid,size_lhs,size_rhs,mean_time,min_time,quart25_time,median_time,quart75_time,max_time
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,3↑] -> [0↓,2↑,3↓,1↓]",True,2,4,00:00:00.0000049,00:00:00.0000037,00:00:00.0000044,00:00:00.0000048,00:00:00.0000052,00:00:00.0000195
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,1↓,2↓] -> [0↑,3↑,1↓,2↓]",False,3,4,00:00:00.0000053,00:00:00.0000037,00:00:00.0000046,00:00:00.0000049,00:00:00.0000054,00:00:00.0000598
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓] -> [0↓,2↑]",True,1,2,00:00:00.0000011,00:00:00.0000008,00:00:00.0000010,00:00:00.0000010,00:00:00.0000014,00:00:00.0000149
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,3↑] -> [0↑,2↓,3↓]",False,2,3,00:00:00.0000046,00:00:00.0000034,00:00:00.0000040,00:00:00.0000043,00:00:00.0000047,00:00:00.0000706
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,3↑] -> [0↓,1↓]",False,2,2,00:00:00.0000027,00:00:00.0000017,00:00:00.0000024,00:00:00.0000026,00:00:00.0000028,00:00:00.0000530
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,2↑] -> [0↓,3↑,1↑,2↑]",True,2,4,00:00:00.0000054,00:00:00.0000036,00:00:00.0000044,00:00:00.0000047,00:00:00.0000051,00:00:00.0002662
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓] -> [0↓,2↑,3↑]",False,1,3,00:00:00.0000014,00:00:00.0000009,00:00:00.0000011,00:00:00.0000012,00:00:00.0000016,00:00:00.0000142
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓] -> [0↓,2↓,3↑,1↓]",True,1,4,00:00:00.0000020,00:00:00.0000010,00:00:00.0000013,00:00:00.0000016,00:00:00.0000018,00:00:00.0002245
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,2↓,1↓] -> [0↓,3↑,2↓,1↑]",True,3,4,00:00:00.0000065,00:00:00.0000050,00:00:00.0000059,00:00:00.0000062,00:00:00.0000066,00:00:00.0000622
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,3↑] -> [0↑,1↓,2↑]",False,2,3,00:00:00.0000045,00:00:00.0000033,00:00:00.0000040,00:00:00.0000042,00:00:00.0000046,00:00:00.0000585
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,2↑,3↓,1↑] -> [0↑,1↓]",True,4,2,00:00:00.0000051,00:00:00.0000035,00:00:00.0000043,00:00:00.0000046,00:00:00.0000050,00:00:00.0001609
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓] -> [0↓,3↑,2↑,1↑]",False,1,4,00:00:00.0000021,00:00:00.0000011,00:00:00.0000014,00:00:00.0000017,00:00:00.0000019,00:00:00.0002520
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,2↓] -> [0↑,1↑]",False,2,2,00:00:00.0000030,00:00:00.0000018,00:00:00.0000024,00:00:00.0000026,00:00:00.0000028,00:00:00.0001627
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑] -> [0↑,2↑,3↓,1↑]",True,1,4,00:00:00.0000017,00:00:00.0000011,00:00:00.0000013,00:00:00.0000016,00:00:00.0000019,00:00:00.0000692
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,3↓,1↑,2↓] -> [0↑,2↓,1↓,3↑]",False,4,4,00:00:00.0000094,00:00:00.0000069,00:00:00.0000082,00:00:00.0000086,00:00:00.0000094,00:00:00.0002216
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,3↑] -> [0↑,3↓,1↓]",False,2,3,00:00:00.0000032,00:00:00.0000025,00:00:00.0000029,00:00:00.0000031,00:00:00.0000033,00:00:00.0000171
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,1↑,3↓] -> [0↑,2↓]",True,3,2,00:00:00.0000039,00:00:00.0000029,00:00:00.0000035,00:00:00.0000037,00:00:00.0000040,00:00:00.0001113
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓] -> [0↓,1↑,2↓,3↓]",True,1,4,00:00:00.0000017,00:00:00.0000010,00:00:00.0000013,00:00:00.0000016,00:00:00.0000019,00:00:00.0000153
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,1↑,2↓] -> [0↓,3↓,1↓,2↑]",True,3,4,00:00:00.0000078,00:00:00.0000056,00:00:00.0000070,00:00:00.0000073,00:00:00.0000079,00:00:00.0001665
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑] -> [0↑,3↓,1↓]",False,1,3,00:00:00.0000014,00:00:00.0000009,00:00:00.0000011,00:00:00.0000012,00:00:00.0000016,00:00:00.0000070
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[2↓,0↑] -> [2↓,0↑,1↓]",False,2,3,00:00:00.0000021,00:00:00.0000013,00:00:00.0000017,00:00:00.0000020,00:00:00.0000022,00:00:00.0001239
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,1↓,3↓,2↓] -> [0↑,3↑,1↑,2↑]",False,4,4,00:00:00.0000088,00:00:00.0000064,00:00:00.0000077,00:00:00.0000081,00:00:00.0000087,00:00:00.0001903
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,2↑,3↓] -> [0↑,1↑,3↓,2↓]",True,3,4,00:00:00.0000081,00:00:00.0000059,00:00:00.0000070,00:00:00.0000073,00:00:00.0000079,00:00:00.0001774
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[3↓,0↓] -> [3↓,0↓,2↓]",True,2,3,00:00:00.0000020,00:00:00.0000013,00:00:00.0000016,00:00:00.0000019,00:00:00.0000022,00:00:00.0000570
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,2↓,3↓,1↓] -> [0↓,3↑]",True,4,2,00:00:00.0000044,00:00:00.0000032,00:00:00.0000039,00:00:00.0000041,00:00:00.0000045,00:00:00.0000714
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,2↓] -> [0↑,3↑]",False,2,2,00:00:00.0000034,00:00:00.0000019,00:00:00.0000025,00:00:00.0000027,00:00:00.0000029,00:00:00.0004442
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑] -> [0↑,2↑]",False,1,2,00:00:00.0000011,00:00:00.0000008,00:00:00.0000009,00:00:00.0000010,00:00:00.0000013,00:00:00.0000153
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,1↓] -> [0↑,1↑,2↑]",True,2,3,00:00:00.0000032,00:00:00.0000024,00:00:00.0000029,00:00:00.0000030,00:00:00.0000033,00:00:00.0000236
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓] -> [0↓,2↑,3↑]",True,1,3,00:00:00.0000013,00:00:00.0000009,00:00:00.0000011,00:00:00.0000012,00:00:00.0000016,00:00:00.0000032
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,1↑] -> [0↓,1↑,3↓]",True,2,3,00:00:00.0000021,00:00:00.0000013,00:00:00.0000017,00:00:00.0000020,00:00:00.0000022,00:00:00.0000914
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓] -> [0↓,3↓]",True,1,2,00:00:00.0000011,00:00:00.0000007,00:00:00.0000009,00:00:00.0000010,00:00:00.0000013,00:00:00.0000079
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓] -> [0↓,1↓,3↑]",False,1,3,00:00:00.0000013,00:00:00.0000008,00:00:00.0000011,00:00:00.0000012,00:00:00.0000016,00:00:00.0000066
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[1↓,0↑] -> [1↓,0↑,3↑,2↑]",False,2,4,00:00:00.0000025,00:00:00.0000015,00:00:00.0000022,00:00:00.0000024,00:00:00.0000026,00:00:00.0000656
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,2↑,3↓,1↑] -> [0↑,1↓,2↓]",False,4,3,00:00:00.0000072,00:00:00.0000054,00:00:00.0000064,00:00:00.0000067,00:00:00.0000072,00:00:00.0002344
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,3↓,2↑] -> [0↑,2↑,1↑]",False,3,3,00:00:00.0000053,00:00:00.0000038,00:00:00.0000046,00:00:00.0000049,00:00:00.0000053,00:00:00.0000969
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑] -> [0↑,1↑,2↑]",False,1,3,00:00:00.0000013,00:00:00.0000009,00:00:00.0000011,00:00:00.0000012,00:00:00.0000016,00:00:00.0000060
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,1↑] -> [0↓,2↓,1↓]",False,2,3,00:00:00.0000051,00:00:00.0000032,00:00:00.0000040,00:00:00.0000042,00:00:00.0000046,00:00:00.0003539
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,1↓,2↑,3↓] -> [0↓,1↓,3↓]",True,4,3,00:00:00.0000048,00:00:00.0000033,00:00:00.0000040,00:00:00.0000042,00:00:00.0000047,00:00:00.0001004
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,2↓] -> [0↓,2↓,3↓,1↓]",False,2,4,00:00:00.0000024,00:00:00.0000015,00:00:00.0000022,00:00:00.0000024,00:00:00.0000026,00:00:00.0000159
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,2↓] -> [0↑,1↑]",True,2,2,00:00:00.0000028,00:00:00.0000018,00:00:00.0000024,00:00:00.0000026,00:00:00.0000029,00:00:00.0001223
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓] -> [0↓,2↓,1↓]",True,1,3,00:00:00.0000016,00:00:00.0000009,00:00:00.0000011,00:00:00.0000012,00:00:00.0000015,00:00:00.0002164
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,2↑,3↓] -> [0↑,1↑,3↓,2↓]",False,3,4,00:00:00.0000082,00:00:00.0000059,00:00:00.0000070,00:00:00.0000073,00:00:00.0000080,00:00:00.0002133
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑] -> [0↑,2↓,1↑]",False,1,3,00:00:00.0000014,00:00:00.0000009,00:00:00.0000011,00:00:00.0000012,00:00:00.0000016,00:00:00.0000141
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,2↑] -> [0↓,1↓,3↑,2↓]",False,2,4,00:00:00.0000064,00:00:00.0000046,00:00:00.0000055,00:00:00.0000058,00:00:00.0000062,00:00:00.0003493
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓] -> [0↓,3↓]",False,1,2,00:00:00.0000012,00:00:00.0000007,00:00:00.0000009,00:00:00.0000010,00:00:00.0000013,00:00:00.0000638
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,1↓,2↓,3↑] -> [0↓,2↑,1↓]",False,4,3,00:00:00.0000052,00:00:00.0000037,00:00:00.0000047,00:00:00.0000050,00:00:00.0000054,00:00:00.0000807
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,1↑,3↑,2↑] -> [0↑,2↓,1↓,3↓]",False,4,4,00:00:00.0000093,00:00:00.0000069,00:00:00.0000082,00:00:00.0000086,00:00:00.0000093,00:00:00.0002052
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,2↑,3↓,1↑] -> [0↑,3↑,1↑]",True,4,3,00:00:00.0000073,00:00:00.0000050,00:00:00.0000057,00:00:00.0000061,00:00:00.0000065,00:00:00.0004766
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓] -> [0↓,1↓,3↑]",True,1,3,00:00:00.0000013,00:00:00.0000009,00:00:00.0000011,00:00:00.0000012,00:00:00.0000016,00:00:00.0000117
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,3↑] -> [0↓,2↑,3↓,1↓]",False,2,4,00:00:00.0000052,00:00:00.0000037,00:00:00.0000044,00:00:00.0000047,00:00:00.0000052,00:00:00.0000903
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,1↑] -> [0↓,1↑,3↓]",False,2,3,00:00:00.0000020,00:00:00.0000014,00:00:00.0000017,00:00:00.0000020,00:00:00.0000022,00:00:00.0000151
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,2↓] -> [0↓,1↑,3↓]",True,2,3,00:00:00.0000045,00:00:00.0000032,00:00:00.0000039,00:00:00.0000041,00:00:00.0000046,00:00:00.0001379
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[1↓,0↑] -> [1↓,0↑,2↑]",False,2,3,00:00:00.0000021,00:00:00.0000013,00:00:00.0000017,00:00:00.0000020,00:00:00.0000022,00:00:00.0001553
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,1↓,2↓,3↑] -> [0↓,2↑,1↓]",True,4,3,00:00:00.0000057,00:00:00.0000040,00:00:00.0000047,00:00:00.0000050,00:00:00.0000055,00:00:00.0001782
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,2↑] -> [0↑,3↓,2↓]",True,2,3,00:00:00.0000048,00:00:00.0000034,00:00:00.0000040,00:00:00.0000043,00:00:00.0000047,00:00:00.0002147
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓] -> [0↓,1↑]",True,1,2,00:00:00.0000012,00:00:00.0000007,00:00:00.0000009,00:00:00.0000010,00:00:00.0000014,00:00:00.0000693
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,3↓] -> [0↓,2↑,1↓,3↑]",False,2,4,00:00:00.0000062,00:00:00.0000045,00:00:00.0000055,00:00:00.0000059,00:00:00.0000063,00:00:00.0000893
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,3↓,1↑,2↓] -> [0↓,2↓,1↓,3↓]",False,4,4,00:00:00.0000083,00:00:00.0000060,00:00:00.0000071,00:00:00.0000074,00:00:00.0000081,00:00:00.0001062
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,1↑,3↓] -> [0↑,2↑,1↑,3↓]",True,3,4,00:00:00.0000053,00:00:00.0000039,00:00:00.0000047,00:00:00.0000051,00:00:00.0000055,00:00:00.0000605
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑] -> [0↑,1↓,2↑]",True,1,3,00:00:00.0000014,00:00:00.0000009,00:00:00.0000011,00:00:00.0000012,00:00:00.0000016,00:00:00.0000809
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,3↑,1↑,2↓] -> [0↑,1↑,3↑,2↑]",True,4,4,00:00:00.0000071,00:00:00.0000049,00:00:00.0000059,00:00:00.0000062,00:00:00.0000068,00:00:00.0003577
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[1↑,0↑,3↑] -> [1↑,0↑,3↓,2↓]",False,3,4,00:00:00.0000046,00:00:00.0000032,00:00:00.0000040,00:00:00.0000043,00:00:00.0000047,00:00:00.0001430
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑] -> [0↑,1↓]",False,1,2,00:00:00.0000011,00:00:00.0000007,00:00:00.0000009,00:00:00.0000010,00:00:00.0000013,00:00:00.0000145
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,3↑,1↑,2↑] -> [0↑,2↓]",True,4,2,00:00:00.0000049,00:00:00.0000036,00:00:00.0000044,00:00:00.0000047,00:00:00.0000051,00:00:00.0000953
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑] -> [0↑,3↓]",False,1,2,00:00:00.0000014,00:00:00.0000008,00:00:00.0000010,00:00:00.0000010,00:00:00.0000014,00:00:00.0001991
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑] -> [0↑,2↑,3↓,1↑]",False,1,4,00:00:00.0000016,00:00:00.0000011,00:00:00.0000013,00:00:00.0000016,00:00:00.0000019,00:00:00.0000153
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,2↓,3↑] -> [0↓,1↓,2↓]",False,3,3,00:00:00.0000048,00:00:00.0000034,00:00:00.0000041,00:00:00.0000043,00:00:00.0000047,00:00:00.0001239
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,1↑,3↑,2↑] -> [0↓,2↑,1↓,3↑]",False,4,4,00:00:00.0000075,00:00:00.0000055,00:00:00.0000065,00:00:00.0000069,00:00:00.0000076,00:00:00.0001018
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,3↑,1↑] -> [0↓,1↓]",False,3,2,00:00:00.0000039,00:00:00.0000028,00:00:00.0000034,00:00:00.0000036,00:00:00.0000039,00:00:00.0001147
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,2↑,3↑,1↑] -> [0↓,3↓,1↑,2↑]",False,4,4,00:00:00.0000077,00:00:00.0000057,00:00:00.0000066,00:00:00.0000070,00:00:00.0000076,00:00:00.0001430
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,2↓,3↑] -> [0↓,1↓,2↓]",True,3,3,00:00:00.0000049,00:00:00.0000034,00:00:00.0000041,00:00:00.0000043,00:00:00.0000047,00:00:00.0002189
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,2↓] -> [0↑,3↓,1↓,2↓]",False,2,4,00:00:00.0000051,00:00:00.0000036,00:00:00.0000043,00:00:00.0000046,00:00:00.0000050,00:00:00.0001534
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓] -> [0↓,3↑,2↑]",True,1,3,00:00:00.0000015,00:00:00.0000009,00:00:00.0000011,00:00:00.0000012,00:00:00.0000016,00:00:00.0001184
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,3↑] -> [0↓,3↓,1↓,2↓]",False,2,4,00:00:00.0000039,00:00:00.0000028,00:00:00.0000033,00:00:00.0000035,00:00:00.0000038,00:00:00.0001651
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[3↑,0↑] -> [3↑,0↑,1↑,2↓]",False,2,4,00:00:00.0000029,00:00:00.0000016,00:00:00.0000022,00:00:00.0000024,00:00:00.0000026,00:00:00.0003965
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[3↑,0↑] -> [3↑,0↑,1↑,2↓]",True,2,4,00:00:00.0000025,00:00:00.0000016,00:00:00.0000022,00:00:00.0000024,00:00:00.0000026,00:00:00.0000641
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,3↑,1↑,2↑] -> [0↑,2↓]",False,4,2,00:00:00.0000050,00:00:00.0000036,00:00:00.0000044,00:00:00.0000046,00:00:00.0000051,00:00:00.0001232
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,3↓,1↑,2↓] -> [0↑,2↓,1↓,3↑]",True,4,4,00:00:00.0000097,00:00:00.0000066,00:00:00.0000082,00:00:00.0000087,00:00:00.0000093,00:00:00.0001735
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[2↓,0↑] -> [2↓,0↑,1↓]",True,2,3,00:00:00.0000020,00:00:00.0000013,00:00:00.0000016,00:00:00.0000019,00:00:00.0000022,00:00:00.0000978
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,1↑] -> [0↓,2↓,1↓]",True,2,3,00:00:00.0000045,00:00:00.0000034,00:00:00.0000039,00:00:00.0000042,00:00:00.0000046,00:00:00.0000956
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[1↓,0↓,3↑] -> [1↓,0↓,3↑,2↓]",True,3,4,00:00:00.0000036,00:00:00.0000024,00:00:00.0000030,00:00:00.0000032,00:00:00.0000034,00:00:00.0001269
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,3↑] -> [0↑,2↓,3↓]",True,2,3,00:00:00.0000048,00:00:00.0000034,00:00:00.0000040,00:00:00.0000043,00:00:00.0000047,00:00:00.0001195
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,3↓] -> [0↓,2↑,1↓,3↑]",True,2,4,00:00:00.0000063,00:00:00.0000047,00:00:00.0000056,00:00:00.0000059,00:00:00.0000063,00:00:00.0001269
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,2↓] -> [0↓,1↑,3↓]",False,2,3,00:00:00.0000047,00:00:00.0000033,00:00:00.0000039,00:00:00.0000041,00:00:00.0000045,00:00:00.0001124
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,3↑,1↓,2↑] -> [0↑,2↑,3↑,1↑]",False,4,4,00:00:00.0000079,00:00:00.0000054,00:00:00.0000065,00:00:00.0000068,00:00:00.0000074,00:00:00.0002783
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,3↑] -> [0↑,2↓]",True,2,2,00:00:00.0000028,00:00:00.0000020,00:00:00.0000026,00:00:00.0000027,00:00:00.0000030,00:00:00.0000163
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[3↑,1↓,0↑] -> [3↑,1↓,0↑,2↑]",False,3,4,00:00:00.0000036,00:00:00.0000025,00:00:00.0000030,00:00:00.0000032,00:00:00.0000035,00:00:00.0001620
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,2↑] -> [0↑,3↓,2↓]",False,2,3,00:00:00.0000044,00:00:00.0000034,00:00:00.0000040,00:00:00.0000043,00:00:00.0000046,00:00:00.0000169
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,2↓] -> [0↑,1↓,3↑,2↓]",False,2,4,00:00:00.0000053,00:00:00.0000036,00:00:00.0000043,00:00:00.0000046,00:00:00.0000050,00:00:00.0002236
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,1↑,3↑,2↑] -> [0↑,2↓,1↓,3↓]",True,4,4,00:00:00.0000097,00:00:00.0000070,00:00:00.0000082,00:00:00.0000086,00:00:00.0000094,00:00:00.0003022
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,3↓,2↑,1↓] -> [0↓,2↑]",True,4,2,00:00:00.0000039,00:00:00.0000027,00:00:00.0000034,00:00:00.0000036,00:00:00.0000039,00:00:00.0001423
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓] -> [0↓,2↓]",False,1,2,00:00:00.0000011,00:00:00.0000007,00:00:00.0000009,00:00:00.0000010,00:00:00.0000013,00:00:00.0000159
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓] -> [0↓,2↓,3↑,1↓]",False,1,4,00:00:00.0000016,00:00:00.0000010,00:00:00.0000013,00:00:00.0000016,00:00:00.0000018,00:00:00.0000150
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓] -> [0↓,3↓,1↓,2↓]",False,1,4,00:00:00.0000016,00:00:00.0000011,00:00:00.0000013,00:00:00.0000016,00:00:00.0000018,00:00:00.0000140
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,1↓,2↑,3↑] -> [0↑,1↓,3↑,2↓]",True,4,4,00:00:00.0000075,00:00:00.0000049,00:00:00.0000060,00:00:00.0000063,00:00:00.0000069,00:00:00.0002667
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,1↑,3↓] -> [0↑,2↓]",False,3,2,00:00:00.0000042,00:00:00.0000030,00:00:00.0000036,00:00:00.0000037,00:00:00.0000040,00:00:00.0002624
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑] -> [0↑,1↑]",False,1,2,00:00:00.0000011,00:00:00.0000007,00:00:00.0000009,00:00:00.0000010,00:00:00.0000013,00:00:00.0000145
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,3↑,1↓] -> [0↑,1↓,2↑]",True,3,3,00:00:00.0000053,00:00:00.0000038,00:00:00.0000045,00:00:00.0000048,00:00:00.0000052,00:00:00.0001380
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,1↑,3↑,2↑] -> [0↓,2↑,1↓,3↑]",True,4,4,00:00:00.0000074,00:00:00.0000055,00:00:00.0000066,00:00:00.0000069,00:00:00.0000075,00:00:00.0000976
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[3↑,1↓,0↑] -> [3↑,1↓,0↑,2↑]",True,3,4,00:00:00.0000033,00:00:00.0000023,00:00:00.0000030,00:00:00.0000032,00:00:00.0000035,00:00:00.0000318
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,3↑,1↓] -> [0↓,1↑,3↑,2↓]",True,3,4,00:00:00.0000053,00:00:00.0000038,00:00:00.0000046,00:00:00.0000049,00:00:00.0000053,00:00:00.0001650
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,2↓,3↓,1↓] -> [0↑,3↓,2↑]",False,4,3,00:00:00.0000060,00:00:00.0000043,00:00:00.0000053,00:00:00.0000056,00:00:00.0000060,00:00:00.0001251
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓] -> [0↓,2↑]",False,1,2,00:00:00.0000012,00:00:00.0000008,00:00:00.0000010,00:00:00.0000010,00:00:00.0000014,00:00:00.0000148
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[1↑,0↓] -> [1↑,0↓,2↑,3↑]",False,2,4,00:00:00.0000026,00:00:00.0000018,00:00:00.0000023,00:00:00.0000025,00:00:00.0000027,00:00:00.0000604
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,3↑,1↓] -> [0↓,1↑,3↑,2↓]",False,3,4,00:00:00.0000054,00:00:00.0000037,00:00:00.0000046,00:00:00.0000049,00:00:00.0000053,00:00:00.0002415
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓] -> [0↓,2↓,1↓]",False,1,3,00:00:00.0000013,00:00:00.0000008,00:00:00.0000011,00:00:00.0000012,00:00:00.0000015,00:00:00.0000121
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,3↓,1↑,2↓] -> [0↓,2↓,1↓,3↓]",True,4,4,00:00:00.0000086,00:00:00.0000058,00:00:00.0000071,00:00:00.0000075,00:00:00.0000081,00:00:00.0003008
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[1↓,0↑] -> [1↓,0↑,2↑]",True,2,3,00:00:00.0000028,00:00:00.0000013,00:00:00.0000016,00:00:00.0000019,00:00:00.0000022,00:00:00.0004140
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,3↑] -> [0↑,1↓,2↑]",True,2,3,00:00:00.0000044,00:00:00.0000034,00:00:00.0000040,00:00:00.0000042,00:00:00.0000045,00:00:00.0001226
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓] -> [0↓,1↑,2↓,3↓]",False,1,4,00:00:00.0000019,00:00:00.0000010,00:00:00.0000013,00:00:00.0000016,00:00:00.0000019,00:00:00.0001027
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↑,1↓,3↓,2↓] -> [0↑,3↑,1↑,2↑]",True,4,4,00:00:00.0000093,00:00:00.0000066,00:00:00.0000076,00:00:00.0000081,00:00:00.0000087,00:00:00.0002550
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,3↑] -> [0↓,3↓,1↓,2↓]",True,2,4,00:00:00.0000038,00:00:00.0000028,00:00:00.0000033,00:00:00.0000035,00:00:00.0000039,00:00:00.0001087
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,2↑] -> [0↓,1↓,3↑,2↓]",True,2,4,00:00:00.0000060,00:00:00.0000045,00:00:00.0000055,00:00:00.0000058,00:00:00.0000062,00:00:00.0000299
2024-02-07T10:51:05.3689014Z,"financial/account.csv","[0↓,2↓,3↓,1↓] -> [0↓,3↑]",False,4,2,00:00:00.0000044,00:00:00.0000032,00:00:00.0000039,00:00:00.0000041,00:00:00.0000045,00:00:00.0000718
